Ludvika (Saxdalen-Blötberget-Gonäs),4
Ludvika (Sörvik-Persbo-Gräsberg),4
Ockelbo (Ockelbo tätort),3
Ockelbo (Ockelbos omland),3
Hofors (Hofors tätort),3
Hofors (Hofors västra omland),4
Hofors (Hofors östra omland),4
Ovanåker (Alfta),3
Ovanåker (Edsbyn),3
Ovanåker (Ovanåkers landsbygd),4
Nordanstig (Bergsjö),3
Nordanstig (Gnarp),3
Nordanstig (Nordanstig nordvästra omland),3
Nordanstig (Nordanstig nordöstra omland),4
Nordanstig (Nordanstig södra omland),3
Ljusdal (Färila),3
Ljusdal (Järvsö),4
Ljusdal (Järvsö omland),4
Ljusdal (Ljusdal),4
Ljusdal (Ljusdal norra),1
Ljusdal (Ljusdal omland),3
Ljusdal (Tallåsen),4
Gävle (Andersberg),1
Gävle (Bergby-Norrsundet),3
Gävle (Björke-Norrlandet),4
Gävle (Forsbacka-Överhärde),4
Gävle (Furuvik-Sälgsjön),4
Gävle (Gävle centrum),3
Gävle (Gävle Strand-Näringen-Öster),2
Gävle (Gävle söder-Sörby),3
Gävle (Hagaström-Lexe),5
Gävle (Hedesunda),4
Gävle (Hemlingby-Hemsta-Järvsta),4
Gävle (Hille-Åbyggeby),4
Gävle (Holmsund-Sjöäng-Sörby Urfjäll),3
Gävle (Jonstorp-Lindbacka-Strömsbro),5
Gävle (Norra Brynäs),2
Gävle (Norrtull-Nynäs),4
Gävle (Stigslund-Gavlehov),2
Gävle (Sätra),3
Gävle (Södra Bomhus),4
Gävle (Södra Brynäs),3
Gävle (Valbo),4
Gävle (Villastaden-Fridhem),4
Sandviken (Järbo),4
Sandviken (Kungsgården),4
Sandviken (Sandviken centrum),1
Sandviken (Sandviken nordöstra tätorten),4
Sandviken (Sandviken södra tätorten),4
Sandviken (Sandviken västra tätorten),2
Sandviken (Sandviken östra tätort),4
Sandviken (Sandvikens norra omland),4
Sandviken (Sandvikens södra omland),4
Sandviken (Storvik),3
Sandviken (Årsunda),4
Söderhamn (Bergviksbygden),4
Söderhamn (Bergvik-Vannsätter),3
Söderhamn (Ljusne),2
Söderhamn (Norrala-Trönö),4
Söderhamn (Sandarne),3
Söderhamn (Skog),3
Söderhamn (Söderala-Mo),3
Söderhamn (Söderhamn centrala staden norr),1
Söderhamn (Söderhamn centrala staden söder),4
Söderhamn (Söderhamn centrum),2
Bollnäs (Arbrå landsbygd),4
Bollnäs (Arbrå tätort),3
Bollnäs (Björktjära-Framnäs),4
Bollnäs (Bollnäs centrum),3
Bollnäs (Bollnäs landsbygd),4
Bollnäs (Gärdet),1
Bollnäs (Höglunda-Brånan),2
Bollnäs (Kilafors landsbygd),4
Bollnäs (Kilafors-Sibo tätort),3
Bollnäs (Ren),4
Bollnäs (Rengsjö kommundel),4
Bollnäs (Säversta-Granberg-Hertsjö),4
Bollnäs (Sävsberg-Heden),2
Hudiksvall (Bjuråkersbygden),3
Hudiksvall (Björkberg-Maln),3
Hudiksvall (Delsbo),3
Hudiksvall (Delsbo omland),4
Hudiksvall (Enånger-Njutångersbygden),4
Hudiksvall (Forsa-Näsvikens omland),4
Hudiksvall (Hudiksvall södra),4
Hudiksvall (Hudiksvall västra),4
Hudiksvall (Hudiksvall östra),4
Hudiksvall (Håsta),2
Hudiksvall (Hög-Mellanbyn-Rogsta),4
Hudiksvall (Idenor),5
Hudiksvall (Iggesund norra),3
Hudiksvall (Iggesund södra),2
Hudiksvall (Jakobsberg-Kristineberg),4
Hudiksvall (Näsviken),4
Hudiksvall (Sanna-Sandvalla),4
Hudiksvall (Sörforsa),3
Ånge (Fränsta),3
Ånge (Ljungaverk),3
Ånge (Ånge omland),3
Ånge (Ånge tätort),3
Timrå (Bergeforsen-Stavreviken),4
Timrå (Edsgården-Vävland-Timrådalen),4
Timrå (Ljustorp),3
Timrå (Sörberge-Fagervik-Norrberge),4
Timrå (Söråker),4
Timrå (Tallnäs-Böle),3
Timrå (Timrå centrum),3
Timrå (Timrå-Söråker omland),4
Härnösand (Bondsjöhöjden-Härnön östra-Häggdånger),4
Härnösand (Hemsön-Älandsbro-Ramsås),4
Härnösand (Härnösand centrum),2
Härnösand (Härnösand södra),3
Härnösand (Murberget-Gådeåstaden),1
Härnösand (Norra Brännan-Eriksdal-Gånsvik),3
Härnösand (Rotudden-Hälletorp-Bondsjöstaden),3
Härnösand (Stigsjö-Viksjö),3
Härnösand (Södra Brännan-Stenhammar-Nickebo),4
Härnösand (Utansjö-Ramvik),3
Sundsvall (Allsta-Klingsta),5
Sundsvall (Alnö),4
Sundsvall (Bergsåker västra),4
Sundsvall (Bergsåker östra),3
Sundsvall (Bosvedjan),4
Sundsvall (Bredsand),2
Sundsvall (Bydalen),5
Sundsvall (Essvik-Svartvik),4
Sundsvall (Granlo),4
Sundsvall (Granloholm),4
Sundsvall (Haga),4
Sundsvall (Indal-Liden),4
Sundsvall (Juniskär-Skottsund),5
Sundsvall (Korsta-Tunadal),4
Sundsvall (Kovland),4
Sundsvall (Kvissleby),3
Sundsvall (Ljustadalen-Sundsbruk),2
Sundsvall (Matfors),4
Sundsvall (Nacksta),1
Sundsvall (Njurunda Södra),4
Sundsvall (Njurundabommen),4
Sundsvall (Norrmalm),4
Sundsvall (Sallyhill),4
Sundsvall (Sidsjö-Böle),5
Sundsvall (Skönsberg),2
Sundsvall (Skönsmon),4
Sundsvall (Stenstan),4
Sundsvall (Stöde),3
Sundsvall (Sundsvall omland),4
Sundsvall (Södermalm-Östermalm),4
Sundsvall (Västermalm),3
Kramfors (Bollstabruk),3
Kramfors (Kramfors stad centrum),3
Kramfors (Kramfors stad södra),2
Kramfors (Kramfors stad västra),1
Kramfors (Kramfors stad östra),4
Kramfors (Nora-Skog),3
Kramfors (Nordingrå),4
Kramfors (Nyland-Sandslån),3
Kramfors (Ullånger),3
Kramfors (Vibyggerå),4
Kramfors (Väja-Dynäs),2
Kramfors (Älven västra),3
Kramfors (Älven östra),3
Sollefteå (Graninge-Helgum),3
Sollefteå (Junsele-Ramsele),3
Sollefteå (Långsele),2
Sollefteå (Näsåker-Resele),3
Sollefteå (Skedom-Skärvsta-Prästbordet),4
Sollefteå (Sollefteå centrum-Övergård),2
Sollefteå (Sollefteå omland),4
Örnsköldsvik (Anundsjö-Solberg),4
Örnsköldsvik (Bjästa),3
Örnsköldsvik (Bredbyn),4
Örnsköldsvik (Domsjö-Gene),4
Örnsköldsvik (Gideälvdal),4
Örnsköldsvik (Gimåt-Högland-Arnäsvall),4
Örnsköldsvik (Grundsunda),4
Örnsköldsvik (Gullänget-Kroksta),4
Örnsköldsvik (Husum),4
Örnsköldsvik (Hörnett-Sund),4
Örnsköldsvik (Järved-Bonäset-Dekarsön),5
Örnsköldsvik (Köpmanholmen),4
Örnsköldsvik (Mellansel-Gottne-Moliden),4
Örnsköldsvik (Nätradalens omland),4
Örnsköldsvik (Sjukhuset-Gullänget),3
Örnsköldsvik (Valhalla-Sörliden),2
Örnsköldsvik (Västerhus-Själevad-Billsta),4
Örnsköldsvik (Örnsköldsviks centrum),4
Örnsköldsvik (Örnsköldsviks östra omland),5
Örnsköldsvik (Översjäla-Ås),4
Ragunda (Hammarstrand),2
Ragunda (Ragunda nordöstra),3
Ragunda (Ragunda sydöstra),3
Ragunda (Ragunda västra),4
Bräcke (Bodsjö-Nyhem-Bräcke),3
Bräcke (Bräcke tätort),2
Bräcke (Hällesjö-Håsjö),3
Bräcke (Revsund),3
Bräcke (Sundsjö),4
Krokom (Alsen-Trångsviken-Ytterån),4
Krokom (Aspås),4
Krokom (Dvärsätt-Hissmofors),4
Krokom (Föllinge-Hotagen),3
Krokom (Krokom),3
Krokom (Nälden-Vaplan),3
Krokom (Offerdal),4
Krokom (Rödön-Ås omland),4
Krokom (Ås norra),5
Krokom (Ås södra),5
Strömsund (Strömsund södra),3
Strömsund (Strömsund tätort),3
Strömsund (Strömsund väster),4
Strömsund (Strömsund öster),3
Åre (Duved),4
Åre (Järpen),3
Åre (Mattmar-Mörsil),3
Åre (Nordvästra bygden),4
Åre (Storsjöbygden),4
Åre (Södra Årefjällen),4
Åre (Åre),4
Berg (Hackås),4
Berg (Hoverberg),4
Berg (Oviken),4
Berg (Rätan),3
Berg (Svenstavik),1
Berg (Åsarna),3
Härjedalen (Funäsdalen),4
Härjedalen (Hede),3
Härjedalen (Härjedalen västra),4
Härjedalen (Härjedalen östra),3
Härjedalen (Sveg),3
Härjedalen (Sveg omland),4
Härjedalen (Vemdalen omland),4
Östersund (Brittsbo-Lugnviksstrand),5
Östersund (Brunflo),4
Östersund (Fjällmon),4
Östersund (Hornsberg-Östberg),4
Östersund (Karlslund-Remonthagen-Blomängen),4
Östersund (Körfältet),3
Östersund (Lit),3
Östersund (Lugnviks centrum),4
Östersund (Målsta-Sandviken-Marieby),4
Östersund (Norra Frösön-Frösö Berge-Frösödal),4
Östersund (Norra Odenslund-Odenskog),4
Östersund (Norra Valla-Härke-Västra Frösön),4
Östersund (Odensala),4
Östersund (Skogsmon),2
Östersund (Storsjöstrand-Odensvik-Fagervallen),4
Östersund (Södra Odenslund-Söder),4
Östersund (Södra Valla-Mjälle-Lövsta),4
Östersund (Ängsmon-Torvalla By-Ope),3
Östersund (Östersund norr),4
Östersund (Östersund norra landsbygd),4
Östersund (Östersund staden),3
Östersund (Östersund södra landsbygd),4
Nordmaling (Levaråkern),4
Nordmaling (Nordmaling centrum),3
Nordmaling (Nordmalings norra omland),4
Nordmaling (Nordmalings södra omland),4
Nordmaling (Rundvik-Lögdeå),3
Bjurholm (Bjurholms centralort),3
Bjurholm (Bjurholms landsbygd),4
Vindeln (Umeälvsdalen),4
Vindeln (Vindelns omland),4
Vindeln (Vindelns tätort),3
Robertsfors (Robertsfors),3
Robertsfors (Robertsfors centrala omland),4
Robertsfors (Robertsfors norra omland),3
Robertsfors (Robertsfors södra omland),4
Norsjö (Norsjö omland),4
Norsjö (Norsjö tätort),3
Malå (Malå),3
Malå (Malå västra),3
Malå (Malå östra),4
Storuman (Luspen),3
Storuman (Storuman västra),4
Storuman (Storuman östra),4
Storuman (Vallnäs),4
Sorsele (Sorsele centralort),3
Sorsele (Sorsele omland),3
Dorotea (Dorotea omland),4
Dorotea (Dorotea tätort),3
Vännäs (Vännäs),3
Vännäs (Vännäs landsbygder),4
Vännäs (Vännäsby),4
Vilhelmina (Vilhelmina tätort Södra),3
Vilhelmina (Vilhelmina tätort-Baksjön),3
Vilhelmina (Vilhelmina tätort-Bergbacka-Trissen),2
Vilhelmina (Vilhelmina västra),3
Vilhelmina (Vilhelmina östra),4
Åsele (Åsele omland),3
Åsele (Åsele tätort),3
Umeå (Berghem norra-Fridhem),5
Umeå (Berghem södra),3
Umeå (Carlshem norra),3
Umeå (Ersboda centrala-Ersboda sydöstra),3
Umeå (Ersboda nordöstra),3
Umeå (Ersboda västra),3
Umeå (Ersmark),5
Umeå (Grisbacka-Grubbe-Västerhiske),4
Umeå (Haga),4
Umeå (Holmsund västra),3
Umeå (Holmsund östra),5
Umeå (Holmsund-Obbola omland),5
Umeå (Hörnefors omland),5
Umeå (Hörnefors tätort),4
Umeå (Marieberg),3
Umeå (Mariehem västra),5
Umeå (Mariehem östra-Olofsdal),3
Umeå (Obbola),4
Umeå (Röbäck),4
Umeå (Sandbacka),4
Umeå (Sofiehem-Gimonäs-Carlshem södra),4
Umeå (Sävar omland),4
Umeå (Sävar tätort),4
Umeå (Teg centrala),4
Umeå (Teg västra),4
Umeå (Teg östra-Ön),4
Umeå (Tomtebo norra),3
Umeå (Tomtebo västra),4
Umeå (Tomtebo östra-Innertavle),5
Umeå (Täfteå tätort),5
Umeå (Umedalen västra-Backen),4
Umeå (Umedalen östra),3
Umeå (Umeå centrum),4
Umeå (Umeå norra landsbygd),5
Umeå (Umeå södra landsbygd),5
Umeå (Umeå västra landsbygd),5
Umeå (Universitetet-sjukhusområdet-Nydalahöjden),2
Umeå (Väst på stan),4
Umeå (Västerslätt-Rödäng),5
Umeå (Ålidhem norra),2
Umeå (Ålidhem södra),2
Umeå (Öst på stan),4
Lycksele (Forsdala-Nydala),4
Lycksele (Jonsta-Villaryd-Furuvik),3
Lycksele (Lugnet-Lycksele centrum),4
Lycksele (Lyckseleomland),4
Lycksele (Norrmalm-Norräng-Solsidan),2
Lycksele (Södermalm),3
Skellefteå (Anderstorp),3
Skellefteå (Bergsbyn),5
Skellefteå (Boliden tätort),3
Skellefteå (Bureå omland),4
Skellefteå (Bureå tätort),4
Skellefteå (Burträsk omland),4
Skellefteå (Burträsk tätort),3
Skellefteå (Byske omland),4
Skellefteå (Byske tätort),3
Skellefteå (Degerbyn-Prästbordet),4
Skellefteå (Ersmark-Kåge tätort),4
Skellefteå (Jörn-Boliden omland),4
Skellefteå (Klutmark-Medle-Myckle-Stämningsgården),4
Skellefteå (Kåge omland),4
Skellefteå (Lund-Sunnanå),5
Skellefteå (Lövånger),3
Skellefteå (Moröhöjden-Morö backe centrum),3
Skellefteå (Morön),4
Skellefteå (Norra Morö backe),5
Skellefteå (Sjungande dalen-Västra Norrböle),4
Skellefteå (Skelleftehamn),3
Skellefteå (Skellefteå centrala stan),4
Skellefteå (Sörböle),4
Skellefteå (Ursviken-Örviken),4
Skellefteå (Östra Norrböle),4
Arvidsjaur (Arvidsjaur centrala),3
Arvidsjaur (Arvidsjaur omland),4
Arvidsjaur (Arvidsjaur västra),3
Arvidsjaur (Arvidsjaur östra),4
Arjeplog (Arjeplog glesbygd),4
Arjeplog (Arjeplog tätort),4
Jokkmokk (Jokkmokk centralort västra),3
Jokkmokk (Jokkmokk centralort östra),4
Jokkmokk (Jokkmokk västra omland),4
Jokkmokk (Jokkmokk östra omland),4
Överkalix (Överkalix omland),4
Överkalix (Överkalix tätort),3
Kalix (Innanbäcken-Grytnäs),4
Kalix (Kalix kustbyar),4
Kalix (Kalix västra),4
Kalix (Kalix östra),3
Kalix (Kalix övre bygd),3
Kalix (Risön-Sangis),4
Kalix (Töre),3
Övertorneå (Övertorneå centralort),3
Övertorneå (Övertorneå-Centrala),4
Övertorneå (Övertorneå-Norra),4
Övertorneå (Övertorneå-Södra),3
Pajala (Pajala centralort),4
Pajala (Pajala omland),4
Gällivare (Andra sidan),4
Gällivare (Gällivare centrum),3
Gällivare (Gällivare norra),4
Gällivare (Gällivare södra),4
Gällivare (Gällivare väst),4
Gällivare (Gällivare öst),4
Gällivare (Gällivare östra omland),4
Gällivare (Koskullskulle),4
Gällivare (Malmberget-Mosebacke),4
Gällivare (Vassara Älv),4
Älvsbyn (Älvsbyn norra),3
Älvsbyn (Älvsbyn omland),4
Älvsbyn (Älvsbyn västra),4
Älvsbyn (Älvsbyn östra),4
Luleå (Antnäs),5
Luleå (Antnäs omland),4
Luleå (Bergnäset-Bergstaden),3
Luleå (Bergnäset-Trollstaden),5
Luleå (Bergviken),4
Luleå (Björkskatan-Hällbacken),4
Luleå (Gammelstad),4
Luleå (Gammelstad-Ektjärn),4
Luleå (Hertsön),3
Luleå (Kallax-Gäddvik-Hertsölandet),4
Luleå (Kallkällan),3
Luleå (Kronan),4
Luleå (Lerbäcken-Bredviken),4
Luleå (Luleå centrum),4
Luleå (Lulsundet),5
Luleå (Lövskatan-Svartöstaden),4
Luleå (Mjölkudden-Munkeberg),4
Luleå (Mjölkudden-Notviken-Karlsvik),4
Luleå (Måttsund),5
Luleå (Persön-Persön omland),4
Luleå (Porsön-Berget-Stranden),4
Luleå (Porsön-Porsögården),1
Luleå (Porsön-Udden),3
Luleå (Råneå),4
Luleå (Råneå omland),4
Luleå (Skurholmen-Malmudden),4
Luleå (Sunderbyn),5
Luleå (Tuna),2
Luleå (Örnäset),3
Piteå (Annelund-Backen),4
Piteå (Bergsviken),5
Piteå (Djupviken-Fårön södra-Berget),4
Piteå (Hortlax-Hemlunda-Hemmingsmark),5
Piteå (Klubbgärdet-Munksund-Skuthamn),4
Piteå (Markbygden-Sikfors-Sjulsmark),4
Piteå (Norrfjärden),4
Piteå (Pite älvdal-Infjärden-Blåsmark),4
Piteå (Piteå centrum),4
Piteå (Piteå kustnära områden),4
Piteå (Rosvik),4
Piteå (Svartudden-Strömnäs-Pitholm norra),4
Piteå (Öjebyn),3
Boden (Björkelund-Svartbjörnsbyn),4
Boden (Boden Central),3
Boden (Boden sydvästra landsbygd-Bredåker),4
Boden (Bodsvedjan-Lejonbacken-Bodforsen),4
Boden (Bodträskfors-Harads-Sandträsk),3
Boden (Buddbyn-Syden-Skogså-Gunnarsbyn),4
Boden (Lundagård-Sveafältet),2
Boden (Norra Svartbyn-Fagernäs-Erikslund),4
Boden (Prästholmen),3
Boden (Sanden-Torpgärdan),4
Boden (Sävast-Sävastön-Gamla Sävast),4
Boden (Södra Svartbyn-Gruvberget),5
Boden (Trångfors-Heden-Vittjärv-Hamptjärnmoran),5
Haparanda (Haparanda norra landsbygden),3
Haparanda (Haparanda stad centrala),3
Haparanda (Haparanda stad norra),3
Haparanda (Haparanda stad södra),4
Haparanda (Haparanda södra landsbygden),4
Kiruna (Bolaget),4
Kiruna (Högalid),4
Kiruna (Jukkasjärvi),4
Kiruna (Kiruna nordost),3
Kiruna (Kiruna sydost),3
Kiruna (Kiruna väst),4
Kiruna (Lombolo mellersta),5
Kiruna (Lombolo västra),3
Kiruna (Lombolo östra),4
Kiruna (Luossavaara),4
Kiruna (Nya Kiruna centrum-Tuolluvaara),4
Kiruna (Sandstensberget),4
Kiruna (Triangeln),4
Kiruna (Östermalm),4
Kiruna (Övre Norrmalm),4
,
"Delegationen mot segregation (Delmos) och Statistiska Centralbyrån (SCB) har utvecklat ett rikstäckande index som belyser hur olika områden förhåller sig till varandra avseende socioekonomisk status. Indexet baseras på Regionala statistikområden (RegSO) och relevanta statistiska indikatorer som vägs samman till ett sammanhållet index. Förutom indexet skapas områdestypsindelning som baseras på indexet. 
  Vissa RegSO-koder har uppdaterats med nya områdesbeteckningar. Se Excel-filen Historiska förändringar av RegSO på sidan <a href='https://www.scb.se/hitta-statistik/regional-statistik-och-kartor/regionala-indelningar/regso---regionala-statistikomraden/regso-tabellerna-i-statistikdatabasen---information-och-instruktioner/'>RegSO i Statistikdatabasen</a>.",
"Andel personer med låg ekonomisk standard baseras på undersökningen <a  href=https://www.scb.se/hitta-statistik/statistik-efter-amne/hushallens-ekonomi/inkomster-och-inkomstfordelning/inkomster-och-skatter/>  Inkomster och skatter </a>. Från och med inkomståret 2011 inkluderas löne-och pensionsinkomster från nordiska länder och inkomster för hushåll tar hänsyn till växelvis boende. I samband med publicering av 2021 reviderades andel personer med låg ekonomisk standard, socioekonomiska indexet och områdestyper för åren 2011-2020. ",
2023-03-29: Tabellen är korrigerad.,
2023-06-08: Tabellen är korrigerad för år 2011.,
2024-09-11: Tabellen är korrigerad,
"Områdestyp 1 – områden med stora socioekonomiska utmaningar 
Områdestyp 2 – områden med socioekonomiska utmaningar 
Områdestyp 3 – socioekonomiskt blandade områden 
Områdestyp 4 – områden med goda socioekonomiska förutsättningar 
Områdestyp 5 – områden med mycket goda socioekonomiska förutsättningar

Områdestyper är en klassificering av RegSO:n utifrån det socioekonomiska indexet. Syftet är att skapa en områdesindelning som beskriver de socioekonomiska förutsättningarna i ett RegSO. Områdesindelningen skapar därmed möjlighet att följa utvecklingen av olika områdestyper över tid, och även utvecklingen i olika RegSO:n över tid. Områdestyp 1 och områdestyp 2 går in under samlingsbegreppet områden med socioekonomiska utmaningar. 
 
Områdestyperna baseras på hur många standardavvikelser från indexets medelvärde ett RegSO ligger. Standardavvikelse är ett mått på hur bred en fördelning är. Ju högre standardavvikelse, desto bredare fördelning. En låg standardavvikelse indikerar att indexvärdena för olika RegSO:n tenderar att ligga närmare indexets medelvärde. En hög standardavvikelse indikerar att indexvärdena för olika RegSO:n tenderar att ligga långt från indexets medelvärde, alltså att fördelningen av indexet är mer utspridd. Ju fler standardavvikelser över indexets medelvärde ett RegSO är, desto sämre socioekonomiska förutsättningar karaktäriseras RegSO:t av. Ju fler standardavvikelser under indexets medelvärde ett RegSO är, desto bättre socioekonomiska förutsättningar karaktäriseras RegSO:t av.",
,
Senaste uppdatering:,
20250131 08:00,
,
Källa:,
SCB,
,
Kontaktperson:,
"Malin Forsberg, SCB",
 +46 010-479 69 61,
malin.forsberg@scb.se,
,
,
,
,
Sort:,
områdestyp,
,
Datatyp:,
Stock,
,
Referenstid:,
År,
,
,
,
,
,
,
Databas:,
Statistikdatabasen ,
,
Intern referenskod:,
000005QX,
